"dataset","id","trt","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40"
3,160,1,7.314,0,1,0,0,2,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,24.82,70.6,9.01,71.16,61.88,45.54,40.81,48.78,33.14,97.72,57.84,2.78,32.91,60.27,92.64,76.77,28.87,44.75,9.05,81.56
3,161,0,6.719,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,0,0,1,1,64.67,66.01,0.74,20.29,55.74,10.66,84.74,60.47,22.84,89.05,54.35,0.06,82.61,91.14,87.81,78.31,58.74,77.53,4.85,87.46
3,162,1,5.32,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,88.83,28.21,49.61,2.2,10.44,26.64,27.99,28.22,3.55,94.2,40.39,22.37,71.46,61.16,86.49,61.36,18.43,3.93,41.66,32.28
3,163,1,7.32,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,46.97,23.96,10.01,36.9,5.57,74.57,6.56,16.6,21.35,96.75,43.25,28.19,82.63,73.42,85.6,75.54,44.3,92.23,6.88,60.07
3,164,1,7.386,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,44.75,75.08,57.25,83.85,62.3,21.65,42.52,99.93,16.04,61.01,75.47,96.57,92.8,58.23,66.08,90.75,46.78,97.05,69.56,59.51
3,165,1,8.083,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,52.79,1.44,73.04,23.55,96.4,30.92,82.83,36.09,67.36,57.77,18.01,34.59,28.27,72.79,9.86,61.73,32.91,19.66,30.24,15.47
3,166,0,8.847,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,90.79,65.08,88.14,8.33,59.23,34.3,80.73,14.88,43.98,4.53,68.71,21.8,46.61,27.13,27.41,79.39,33.71,90.85,7.53,54.68
3,167,1,7.815,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,31.19,84.37,40.46,51.28,79.84,62.68,21.44,24.82,3.22,86.7,52.9,41.88,18.88,98.66,96.18,17.56,54.52,45.22,68.65,28.7
3,168,1,7.941,1,1,2,2,1,2,1,2,0,0,0,0,1,1,0,0,0,0,1,0,93.48,64.13,24.43,76.55,60.9,61.3,16.11,84.88,51.45,18.31,18.18,43.76,50.31,3.05,67.79,60.67,40.13,37.71,14.83,11.63
3,169,1,6.005,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,2,1,1,1,85.87,14.87,53.97,75.11,68.72,39.37,43.28,50.69,48.49,6.73,88.26,99.34,92.22,97.42,83.2,45.44,74.98,88.03,38.01,13.39
3,170,1,4.509,1,2,0,0,0,0,1,1,2,1,2,2,1,2,1,1,1,1,1,1,57.78,58.24,5.34,63.41,88.69,80.91,94.86,41.05,33.43,51.23,75.7,67.27,12.15,63.34,81.83,96.63,79.83,24.51,30.3,46.32
3,171,1,3.339,1,1,0,0,1,1,2,2,0,0,1,1,1,1,1,1,0,0,0,0,57.91,67.03,43.36,94.85,13.61,61.64,46.37,48.05,9.65,41.88,97.99,24.71,95.11,69.86,38.59,26.15,54.31,62.63,99.72,50.95
3,172,1,5.8,1,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,1,68.03,76.48,82.63,72.05,61.2,17.38,66.43,19.54,71.49,51.96,42.54,53.44,69.15,34.07,55.36,75.22,84.99,36.95,51.81,77.75
3,173,1,6.492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,48.2,41.93,70.35,32.3,48.12,27.37,46.31,46.5,74.42,72.56,56.93,13.37,54.97,93.2,44.75,59.91,86.93,91.98,30.24,31.17
3,174,1,6.811,0,1,2,1,0,0,0,0,0,2,1,0,2,1,1,0,1,1,0,0,4.11,58.79,40.79,29.3,95.98,47.21,42.88,70.53,97.89,76.72,83.27,13.24,56.79,69.27,95.27,38.55,33.58,84.33,90.68,65.79
3,175,1,6.305,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,69.5,46.59,14.64,17.68,54.41,26.84,62.93,72.66,34.8,75.56,61.46,68.86,75.82,15.07,64.06,66.19,89.41,44.2,16.84,55.78
3,176,0,6.836,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,80.11,58.13,38,6.94,83.12,15.71,52.82,10.94,82.51,69.15,73.62,87.63,89.86,52.69,47.87,52.64,12.62,17.98,46.66,84.54
3,177,1,6.853,1,1,1,1,0,0,0,0,1,2,1,1,0,0,0,0,2,1,0,0,58.48,65.42,18.84,92.12,45.51,45.5,93.42,64.02,58.63,91.81,13.53,99.67,10.3,14.23,52.61,62.14,23.38,19.27,11.13,69.45
3,178,1,8.261,0,0,1,1,0,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,70.91,49.81,34.43,92.38,25.17,78.79,78.41,23.3,22.39,66.7,92.03,21.88,10.24,4.05,39.28,94.34,14.67,16.17,87.93,87.54
3,179,1,8.366,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,75.68,94.43,55.32,92.34,8.89,65.63,94.17,93.13,32.77,18.46,46.45,15.6,41.67,4.9,88.74,9.08,90.19,63.06,81.42,75.46
3,180,1,7.216,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,61.51,96.92,77.05,93.92,26.93,58.21,71.05,37.62,18.56,44.76,19.79,98.5,9.74,45.43,21.59,0.48,85.46,62.78,22.64,30.11
3,181,1,6.408,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,51.6,33.54,63.42,19.69,49.3,7.13,30.06,62.96,75.35,14.92,51.88,41.56,1.38,23.13,88.74,98.79,60.22,38.21,2.88,40.72
3,182,1,7.201,2,1,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,2,64.52,87.49,33.12,65.61,25.92,65.33,75.58,15.21,5.26,60.36,25.82,22.68,14.27,34.42,31.57,0.79,35.55,41.9,93.69,3.58
3,183,1,6.855,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.79,62.04,39.77,70.14,15,85.28,57.02,89.53,53.3,46.45,71.18,64.59,46.18,6.52,5.79,43.77,11.15,11.59,25.97,99.91
3,184,1,7.026,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,94.31,7.99,41.1,37.23,9.28,37.8,73.45,79.09,59.46,20.89,38.76,60.65,10.33,78.18,1.8,47.88,84.05,39.16,55.44,67.42
3,185,0,10.592,1,2,1,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,25.09,3.24,92.59,76.23,75.66,92.73,25.81,18.88,37.4,80.31,12.73,89.6,69.85,97.64,80,63.66,32.68,34.46,41.52,39.26
3,186,1,6.482,1,1,0,0,2,2,1,1,1,0,1,1,1,1,0,1,1,1,0,0,8.82,6.07,38.77,72.61,98.97,20.21,8.22,87.49,29.67,18.17,81.59,9.08,97.43,24.05,54.04,98.84,25.7,60.75,51.82,7.44
3,187,1,7.554,0,0,1,1,1,1,1,1,0,0,1,2,0,1,1,1,1,0,0,1,64.4,9.81,17.19,98.37,6.7,74.15,6.31,69.35,86.26,38.36,59.02,7.99,30.98,59.37,19.9,90.28,81.81,56.01,98.01,62.62
3,188,1,6.558,1,2,0,1,0,0,2,2,1,1,1,1,1,1,1,1,0,0,1,1,28.25,74.68,58.79,38.47,56.16,95.03,42.94,14.01,23.13,94.73,58.93,33.61,36.89,16.83,78.03,53.06,69.75,8.95,5.26,18.12
3,189,1,6.09,1,1,0,0,2,1,1,2,0,0,0,0,0,0,2,2,1,1,1,1,51.55,64.04,22.62,99.3,26.7,70.26,60.57,4.92,19.73,32.33,7.82,84.57,66.61,3.59,68.96,17.4,89.77,54.43,48.82,38.48
3,190,1,4.698,1,2,0,0,1,0,1,1,2,2,1,1,0,0,2,2,2,1,2,2,94.27,61.49,2.31,34.7,2.41,54.32,60.16,44.9,43.18,74.05,7.31,75.53,18.02,17.14,69.15,8.38,74.31,6.22,61.88,34
3,191,1,5.288,0,1,1,1,0,1,0,0,1,0,1,1,2,1,1,0,1,1,1,1,39.57,93.3,62.92,0.45,89.4,71,40.41,94,37.43,96.68,46.21,36.08,98.12,74.03,79.88,17.9,0.98,24.3,51.59,42.02
3,192,1,5.714,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,6.83,68.87,32.69,8.45,95.36,36.62,42.32,9.23,44.59,48.65,69.2,87.74,50.59,22.41,71.93,21.32,72.99,21.02,29.64,86.27
3,193,1,7.81,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,5.09,94.19,31.72,42.59,8.22,50.24,2.02,87.55,0.41,41.4,17.31,93.05,11.44,1.48,12.38,60.56,34.11,48.2,63.84,0.28
3,194,1,8.942,0,0,1,1,1,1,0,0,0,1,0,1,2,2,2,2,2,2,2,2,88.61,33.36,69.54,48.22,36.72,65.87,48,67.13,4.64,42.2,31.01,7,85.09,62.44,18.69,43.29,7.55,54.8,44.95,77.81
3,195,0,6.383,0,0,0,0,1,1,1,2,0,1,1,1,0,0,1,1,0,1,0,1,29.81,43.06,7.84,81.02,45.56,69.38,77.22,74.67,84.15,18.67,57.93,35.58,98.02,95.39,80.99,33.29,54.87,13.5,96.47,58.41
3,196,0,9.477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8.98,27.62,63.42,83.99,67.63,50.14,55.53,15.25,94.12,50.06,3.29,43.44,14.69,74.77,89.28,62.64,69.2,44.63,23.81,4.08
3,197,1,6.503,0,0,0,0,1,1,2,2,1,1,1,2,0,0,0,0,1,1,0,0,52.4,6.14,95.68,84.32,80.05,24.53,31.87,61.59,79.34,79.99,68.32,70.35,99.01,73.72,51.9,32.74,28.42,60.25,40.09,27.5
3,198,1,7.054,1,1,0,0,2,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0,93.77,18.65,79.66,32.13,74.36,78.78,61.74,67.03,20.88,24.14,63.48,32.27,17.12,97.24,30.14,60.17,78.43,39.22,19.41,86.2
3,199,0,3.933,0,0,2,2,0,0,1,1,2,2,1,1,0,0,1,1,1,1,0,0,36.79,20.71,31.17,65.19,44.89,96.42,93.44,8.39,55.69,12.38,88.09,24.92,15.55,74.24,24.14,38.79,6.86,67.47,47.49,37.56
3,200,0,8.044,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,79.97,98.9,20.55,71.93,56.49,18.93,84.11,23.24,37.62,39.04,88.8,78.89,96.75,90.67,59.97,48.18,12.84,83.27,32.49,2.96
3,201,1,7.033,0,1,0,0,0,0,2,2,1,1,0,0,1,0,2,2,1,0,0,0,73.49,77.11,22.62,21.88,33.13,3.82,23.37,21.7,49.76,54.01,74.41,24.19,27.64,53.2,26.65,95.53,47.02,52.21,71,99.82
3,202,1,5.905,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,37.64,9.89,98.51,52.58,64.18,29.71,60.27,74.08,18.95,91.35,47.52,14.07,90.93,59.3,16.91,46.84,75.22,32.91,9.43,48.82
3,203,1,7.946,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,28.98,8.68,78.76,67.63,5.32,53.96,57.48,48.37,73.45,33.58,12.24,90.9,24.84,47.42,79.07,12.76,23.29,93.41,87.21,55.2
3,204,1,4.725,2,2,1,1,1,1,0,0,1,2,1,1,2,1,0,1,1,1,0,0,50.49,7.72,91,72.3,17.05,73.34,26.14,56.3,27.05,72.45,94.33,25.64,85.61,20.2,78.86,22.49,48.07,89.44,85.58,74.21
3,205,1,8.146,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,31.27,73.99,75.26,22.39,56.7,21.27,42.21,8.55,76.79,56.88,28.04,56.33,54.22,64.28,94.92,72.15,53.56,38.81,8.13,52.95
3,206,1,5.238,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,14.38,31.66,2.3,92.81,98.15,28.19,61.74,58.33,0.26,61.08,92.6,67.27,86.94,40.41,43.51,15.54,45.03,0.99,70.52,47.28
3,207,0,7.523,2,2,0,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,0,28.73,76.16,25.64,96.3,38.91,77.11,78.28,99.25,94.99,18.58,46.07,75.88,30.74,98.2,70.13,54.84,41.83,42.07,72.57,75.52
3,208,0,7.383,0,0,1,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,50.22,0.38,7.07,38.55,55.29,61.28,84.84,11.41,96.98,83.98,32.44,28.74,72.31,96.06,36.07,65.21,77.69,46.97,62.59,22.06
3,209,0,7.525,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,71.18,18.89,59.65,22.29,74.92,54.31,90.5,75.95,16.27,7.29,81.95,35.87,49.64,89.34,4.13,5.3,72.88,23.75,70.79,84.81
3,210,1,5.881,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,89.16,49.81,2.86,36.33,58.36,3.07,66.32,47.2,83.46,28.67,9.2,68.12,98,75.19,25.72,81.3,63.74,55.18,33.83,50.03
3,211,1,7.389,1,1,0,0,0,0,2,1,1,1,2,2,1,1,1,1,0,1,1,1,31.17,39.65,10.44,63.03,31.4,76.6,71.42,98.64,98.54,8.58,21.02,35.8,97.2,76.52,55.75,75.27,67.1,30.37,74.88,48.99
3,212,1,5.918,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,2,2,1,1,81.96,13.97,84.55,38.89,97.43,53.02,44.28,23.54,57.84,43.38,33.38,77.2,60.31,98.88,17.58,8.06,12.89,86.89,73.72,74.94
3,213,0,8.235,1,1,1,1,0,0,1,0,1,2,1,1,1,1,0,0,1,0,1,0,6.83,0.9,41.26,40.09,78.43,22.13,42.91,62.72,99.05,2.16,52.81,67.89,53.01,38.4,5.55,6.17,88.79,9.39,97.25,70.35
3,214,1,8.533,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,28.75,28.15,32.67,35.16,68.45,12.37,45.5,37.74,94.84,31.38,30.71,3.46,47.82,0.62,51.73,84.04,90.59,23.07,78.49,41.1
3,215,0,8.292,0,0,0,0,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,66.42,4.72,5.33,68.09,44.87,83.56,37.08,8.69,51.99,9.89,14.35,97.52,78.67,78.6,28.59,56.37,88.59,48.61,88.01,31
3,216,1,8.584,0,1,1,0,0,0,1,1,1,1,2,2,1,2,0,0,0,0,0,0,14.6,37.85,89.58,60.67,26.27,33.9,33.21,50.73,27.17,2.83,37.49,31.74,20.09,20.56,72.44,68.71,84.88,74.74,76.82,94.05
3,217,1,6.418,0,0,0,0,1,1,1,2,1,0,1,1,0,0,1,1,1,2,0,0,77.41,94.67,40.49,28.53,30.74,70.36,97.95,4.86,62.87,48.91,5.38,90.36,40.52,57.18,42.07,39.88,49.76,17.19,88.02,62.46
3,218,1,7.014,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,3.31,49.36,83.17,96.49,15.67,9.95,60.71,16.87,69.03,59.74,40.32,68.45,58.31,24.16,61.92,8.19,61.42,0.3,79.46,11.41
3,219,0,5.817,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,83.89,66.63,78.29,97.5,31.17,71.73,55.64,35.58,32.14,70.24,59.06,51.88,91.23,10.45,7.51,18.79,21.44,0.71,3.93,18.49
3,220,1,7.51,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,2,2,0,0,70.65,4.67,47.3,27.27,39.32,27.65,35.14,44.44,28.05,25.94,66.84,77.81,40.24,22.88,61.38,48.56,32.04,3.73,3.29,99.49
3,221,0,10.221,1,1,0,0,2,1,0,0,1,1,1,0,1,1,0,0,2,1,0,0,90.6,92.22,77.4,42.47,54.24,58.42,75.61,53.48,46.36,63.44,50.4,42.91,86.48,51.38,9.88,20.66,17.72,7.39,2.86,74.75
3,222,1,6.329,2,2,1,1,1,1,0,0,1,1,1,1,1,1,2,2,0,1,2,2,80.2,57.52,84.77,44.09,3.51,15.89,48.22,20.42,99.03,82.29,11.62,92.37,51.8,27.83,2.58,27.35,85.89,52.71,72.86,24.09
3,223,1,6.492,1,1,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,1,1,0,9.01,7.24,41.38,13.01,26.04,81.66,54.9,89.22,36.99,86.93,96.57,46.91,26.19,52.35,60.76,43.04,40.56,13.24,67.23,31.16
3,224,1,8.472,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,60.25,43.04,87.69,36.68,88.55,4.86,78.12,51.89,40.12,32.44,42.77,99.51,59.9,51.61,47.18,56.78,34.09,52.91,32.24,98.23
3,225,0,8.566,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,18.3,0.96,73.1,88.96,42.95,79.46,58.81,45.98,26.93,27.66,99.53,58.67,55.08,74.93,27.37,87.52,43.39,18.65,60.08,30.21
3,226,1,8.118,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,50.16,61.59,85.78,54.69,74.96,36.83,10.74,65.67,53.69,17.52,17.98,19.65,33.13,22.97,65.24,98.61,12.24,59.2,1.47,81.79
3,227,0,5.723,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30.42,13.08,97.17,81.11,6.64,19.91,77.59,7.2,26.19,35.6,74.43,10.59,67.62,81.46,64.69,84.67,36.21,62.04,82.46,39.26
3,228,1,6.33,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.24,85.79,72.29,79.6,64.38,60.24,14.65,86.49,59.9,5.78,42.61,3.66,94.27,46.35,96.4,48.52,74.87,43.88,53.99,85.02
3,229,1,7.624,1,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,52.69,68.58,1.63,17.9,52.03,18.09,49.65,20.29,26.94,67.59,56.29,64.08,31.15,67.82,54.29,73.14,58.67,60.58,54.68,31.53
3,230,1,6.955,0,0,1,1,0,0,1,1,2,1,0,0,1,1,0,0,2,2,1,1,29.18,37.9,81.51,81.25,6.82,31.38,93.55,95.12,54.81,24.28,51.58,87.1,8.38,64.89,98.61,65.22,95.96,92.24,43.29,93.48
3,231,0,6.791,2,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,85.77,41.5,10.87,45.42,43.08,11.38,11.79,81.57,91.91,75.88,40.53,2.09,20.06,57.81,97.54,69.42,52.92,19.23,50.46,37.59
3,232,1,7.374,0,0,1,1,1,1,0,0,1,2,1,2,1,0,0,0,0,0,1,1,15.92,83.26,38.15,86.7,0.06,16.7,86.72,91.38,75.4,56.38,55.33,73.57,30.38,30.48,26.27,18.05,91.57,45.35,71.35,40.42
3,233,1,6.496,0,0,2,1,2,2,1,1,2,1,1,1,0,0,1,1,2,1,1,1,16.78,13.05,22.03,29.64,14.45,45.22,22.45,96.71,97.56,51.21,85.42,66.03,80.44,53.56,7.83,55.34,3.43,81.31,56.3,23.48
3,234,1,8.129,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,92.43,60.26,39.73,21.82,58.26,14.4,70.39,78.94,19.68,40.55,35.24,65.56,42.66,47.34,7.7,37.74,8.52,37.78,21.15,97.05
3,235,1,7.888,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,33.42,3.28,83.49,4.61,44.69,3,0.79,35.17,47.28,58.64,45.5,62.43,87.53,8.61,41.34,21.65,30.27,76.14,68.3,71.91
3,236,1,8.336,1,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,1,1,0,1,60.57,60.27,87.37,71.89,69,26.18,55.42,3.64,80.02,94.97,41.61,28.42,26.29,39.72,81.04,59.95,36.86,0.67,49.67,61.07
3,237,0,7.683,0,0,2,2,0,0,1,1,2,1,0,0,1,2,1,1,0,0,2,1,44.87,96.55,63.01,49.92,48.87,25.55,22.91,53.2,50.7,71,4.77,57.35,94.48,67.22,20.88,39.82,91.64,65.54,83.02,74.43
3,238,1,9.084,1,0,2,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,31.89,39.83,37.03,79.77,80.13,86.91,35.51,8.18,26.32,48.64,37.15,77.13,42.83,47.09,44.82,29.52,27.72,4.23,97.48,74.17
3,239,0,7.825,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2,2,1,1,0,0,52.63,74.79,71.82,31.41,85.84,30.15,34.79,17.81,4.48,61.52,78.04,11.01,95.65,45.13,72.18,77.36,90.2,78.61,92.22,83.87
3,240,1,5.054,1,1,0,0,1,1,1,1,1,1,2,2,0,0,1,1,0,0,0,0,1.9,49.3,83.33,96.7,2.95,60.76,9.91,8.33,70.43,32.76,93.53,55.29,41.82,38.66,37.33,77.52,97.58,88.9,57.86,30.72
4,1,1,6.58021513165511,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6.54,42.54,91.87,62.86,75.31,94.47,46.14,54.53,92.56,59.44,28.69,98.59,39.05,64.56,30.97,81.24,83.32,93.58,34.71,20.39
4,2,1,6.30056288006719,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,1,2,1,1,1,1.98,69.6,69.66,80.2,1.69,23.15,59.15,85.79,74.77,31.08,30.49,47.16,94.57,46.22,84.19,90.81,94.7,93.92,0.61,61.28
4,3,1,8.03154095444547,0,0,2,0,1,1,2,1,1,1,1,1,0,0,2,2,0,0,1,1,93.41,38.07,86.94,25.74,49.18,35.61,63.99,44.75,33.72,17.79,7.25,3.21,9.83,39.71,99.28,87.94,22.87,26.28,51.76,94.46
4,4,1,7.00747452773779,1,1,2,2,1,1,1,1,2,1,0,0,1,1,0,1,0,1,0,0,1.22,14.38,13.89,60.68,49.94,5.65,42.65,7.74,62.99,70.28,26.15,32.04,9.86,46.02,54.18,67.32,88.62,15.51,68.41,60.3
4,5,1,6.58239298142661,2,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,2,50.59,10.73,71.71,11.47,43.08,39.84,25.62,19.62,69.62,11.62,67.84,23.33,61.35,77.86,69.15,47.95,52.32,65.31,76.16,20.74
4,6,1,7.10462377220574,0,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,68.27,15.77,42.01,30.98,87.98,29.35,2.12,67.76,41.32,64.43,29.01,20.64,79.03,42.79,35.74,61.89,70.01,12.64,1.94,61.67
4,7,1,5.08807673829503,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,1,69.1,55.63,22.1,9.2,16.51,21.17,67.75,89.73,92.56,28.62,65.31,49.82,72.68,95.59,68.65,42.9,72.35,52.93,1.33,7.39
4,8,1,5.93878296456147,1,1,1,1,1,0,1,1,1,2,0,1,0,0,1,1,1,1,1,1,51.7,75.54,33.52,12.67,31.37,75.58,7.38,82.14,36.33,83.91,41.01,11.6,35.59,91.54,36.23,13.48,82.99,11.02,65.13,6.18
4,9,1,6.59149512155918,1,0,1,1,0,1,0,1,1,1,1,1,2,0,0,1,1,1,0,1,22.3,35.52,40.79,47.18,98.84,55.16,42.82,20.3,55.26,16.24,73.03,78.3,60.89,64.23,15.98,83.71,79.15,23.52,55.79,30.62
4,10,1,7.58042321864396,0,0,1,1,0,0,2,2,1,2,1,1,0,0,0,0,0,0,1,1,97.61,9.44,76,22.05,87.64,30.08,13.1,37.21,1.82,98.62,36.63,30.64,60.09,81.18,8.67,40.42,27.22,37.08,9.86,97.25
4,11,1,5.77703220133245,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,17.04,85.91,46.56,94.82,33.35,63.83,17.96,10.4,10.6,3.04,12.26,75.04,98.75,46.98,70.93,70.2,10.4,25.46,98.68,38.35
4,12,1,8.50837476547984,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,2,2,0,0,49.43,77.63,80.41,92.16,40.22,98.33,25.06,65.81,12.97,76.46,94.66,12.41,41.38,20.16,4.37,88.82,32.93,14.06,15.39,20.28
4,13,0,7.1420813169302,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.7,21.54,94.53,49.35,21.42,34.99,17.25,35.3,55.39,34.36,53.32,66.35,82.17,87.67,40.65,99.56,32.61,58.78,85.27,43.69
4,14,1,7.37283560011236,1,0,2,1,0,0,0,0,1,1,1,1,0,0,1,2,1,1,1,1,32.18,17.71,86.7,52.63,15.64,18.49,18.37,25.98,22.23,16.23,11.86,12.12,4.26,7.77,30.8,97.45,55.19,97.74,68.4,91.56
4,15,1,7.93653042379053,0,2,2,1,0,0,0,1,1,0,2,2,2,0,2,2,1,1,1,1,42.69,71.72,45.56,79.6,34.66,77.8,61.17,17.1,78.24,47.21,23.01,20.53,53.1,88.49,5.7,92.39,32.82,32.98,15.36,63.55
4,16,0,8.49926059412916,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,78.55,73.5,78.14,83.8,11.06,72.36,26.72,80.63,71.25,25.39,39.43,3.36,63.38,30.93,13.84,49.69,27.02,6.9,75.47,38.2
4,17,1,8.49427504942486,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,60.93,68.72,85.04,77.93,72.77,93.71,56.87,94.93,32.63,70.79,87.2,21.28,11.91,65.44,60.58,35.38,22.65,53.17,52.21,83.27
4,18,0,7.76639960843909,2,1,0,0,1,0,1,1,2,2,1,0,1,1,1,1,2,2,2,2,22.81,80.62,88.59,93.89,92.61,29.32,28.66,82.07,33.16,5.08,51.09,82.93,56.02,11.76,39.65,54.09,75.37,10.53,23.25,47.42
4,19,0,6.53733884511136,1,1,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,1,53.85,36.17,86.83,96.88,87.69,39.03,40.46,44.63,7.57,66.42,59.38,70.28,73.63,90.29,45.64,68.17,79.88,27.12,10.42,48.73
4,20,1,8.22190589782624,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,2,2,1,1,83.96,38.94,57.11,64.34,26.84,27.06,0.1,57.38,88.1,90.23,84.06,34.36,1.56,38.75,33.5,38.61,44.53,86.32,45.61,61.08
4,21,0,8.98080312979969,0,0,2,2,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,94.72,65.83,72.73,54.5,57.63,83.06,91.25,50.86,0.41,60.52,10.18,31.65,1.19,37.12,98.04,79.23,49.66,45.07,34.56,22.42
4,22,0,6.59064824099317,0,0,1,2,0,0,0,1,2,1,2,2,0,0,0,2,1,0,1,1,80.71,42.81,83.41,35.19,50.53,2.89,62.95,67.99,34.82,34.04,62.85,19.21,60.74,48.94,53.77,84.92,64.58,61.39,46.04,78.3
4,23,0,6.72072616479713,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,29.67,67.24,81.65,68.56,35.08,61.02,37.79,18.61,6.55,83.05,47.51,60.68,79.74,4.69,33.79,9.88,37.66,44.34,95.17,19.4
4,24,0,7.44750737539364,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,88.75,91.25,18.43,67.43,19.48,28.25,53.31,40.27,35.96,48.56,1.11,12.76,32.8,46.35,70.45,1.39,84.36,29.92,32.65,71.29
4,25,0,7.28625473717652,2,2,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,2,0,0,2.16,10.87,3.83,58.01,42.03,23.33,57.37,53.81,36.2,92.51,40.42,82.39,10.76,13.94,1.6,56.73,79.95,6.73,97.86,80.86
